log_id,sku_id,quantity,logged_at,source
2626,54,82.0,2024-06-29,telegram
2821,58,28.0,2024-06-29,telegram
3460,71,31.0,2024-06-29,telegram
3909,80,63.0,2024-06-29,telegram
1843,38,21.0,2024-06-30,telegram
1888,39,69.0,2024-06-30,telegram
2331,48,53.0,2024-06-30,telegram
2873,59,95.0,2024-06-30,telegram
3560,73,39.0,2024-06-30,telegram
25,1,78.0,2024-07-01,telegram
271,6,94.0,2024-07-01,telegram
369,8,76.0,2024-07-01,telegram
420,9,54.0,2024-07-01,telegram
520,11,79.0,2024-07-01,telegram
759,16,65.0,2024-07-01,telegram
1054,22,71.0,2024-07-01,telegram
1299,27,86.0,2024-07-01,telegram
1399,29,63.0,2024-07-01,telegram
1451,30,39.0,2024-07-01,telegram
2037,42,70.0,2024-07-01,telegram
2139,44,79.0,2024-07-01,telegram
2774,57,79.0,2024-07-01,telegram
2971,61,63.0,2024-07-01,telegram
3167,65,33.0,2024-07-01,telegram
3362,69,60.0,2024-07-01,telegram
3662,75,90.0,2024-07-01,telegram
3858,79,82.0,2024-07-01,telegram
4055,83,60.0,2024-07-01,telegram
72,2,78.0,2024-07-02,telegram
1104,23,28.0,2024-07-02,telegram
1153,24,39.0,2024-07-02,telegram
1203,25,42.0,2024-07-02,telegram
1251,26,44.0,2024-07-02,telegram
1499,31,46.0,2024-07-02,telegram
2088,43,86.0,2024-07-02,telegram
2925,60,114.0,2024-07-02,telegram
3314,68,59.0,2024-07-02,telegram
3611,74,43.0,2024-07-02,telegram
3758,77,75.0,2024-07-02,telegram
3809,78,32.0,2024-07-02,telegram
3960,81,59.0,2024-07-02,telegram
570,12,48.0,2024-07-03,telegram
1789,37,27.0,2024-07-03,telegram
1988,41,61.0,2024-07-03,telegram
2186,45,58.0,2024-07-03,telegram
2235,46,28.0,2024-07-03,telegram
2676,55,86.0,2024-07-03,telegram
4008,82,45.0,2024-07-03,telegram
4152,85,34.0,2024-07-03,telegram
4201,86,101.0,2024-07-03,telegram
616,13,51.0,2024-07-04,telegram
663,14,71.0,2024-07-04,telegram
811,17,72.0,2024-07-04,telegram
858,18,87.0,2024-07-04,telegram
958,20,43.0,2024-07-04,telegram
1939,40,102.0,2024-07-04,telegram
2379,49,72.0,2024-07-04,telegram
2431,50,53.0,2024-07-04,telegram
2479,51,69.0,2024-07-04,telegram
2627,54,38.0,2024-07-04,telegram
3118,64,70.0,2024-07-04,telegram
3215,66,29.0,2024-07-04,telegram
322,7,37.0,2024-07-05,telegram
907,19,36.0,2024-07-05,telegram
1547,32,45.0,2024-07-05,telegram
1741,36,54.0,2024-07-05,telegram
1889,39,103.0,2024-07-05,telegram
2526,52,35.0,2024-07-05,telegram
3414,70,28.0,2024-07-05,telegram
3711,76,77.0,2024-07-05,telegram
4104,84,45.0,2024-07-05,telegram
123,3,58.0,2024-07-06,telegram
222,5,57.0,2024-07-06,telegram
370,8,75.0,2024-07-06,telegram
421,9,90.0,2024-07-06,telegram
471,10,87.0,2024-07-06,telegram
1005,21,86.0,2024-07-06,telegram
1692,35,94.0,2024-07-06,telegram
2140,44,56.0,2024-07-06,telegram
2281,47,51.0,2024-07-06,telegram
2577,53,40.0,2024-07-06,telegram
2726,56,32.0,2024-07-06,telegram
2775,57,60.0,2024-07-06,telegram
2822,58,22.0,2024-07-06,telegram
3022,62,39.0,2024-07-06,telegram
3070,63,48.0,2024-07-06,telegram
174,4,78.0,2024-07-07,telegram
521,11,86.0,2024-07-07,telegram
710,15,44.0,2024-07-07,telegram
760,16,41.0,2024-07-07,telegram
1055,22,55.0,2024-07-07,telegram
1300,27,39.0,2024-07-07,telegram
1500,31,107.0,2024-07-07,telegram
1595,33,59.0,2024-07-07,telegram
2038,42,36.0,2024-07-07,telegram
3265,67,72.0,2024-07-07,telegram
3461,71,84.0,2024-07-07,telegram
3612,74,29.0,2024-07-07,telegram
4056,83,53.0,2024-07-07,telegram
1252,26,76.0,2024-07-08,telegram
1350,28,70.0,2024-07-08,telegram
1452,30,71.0,2024-07-08,telegram
1643,34,49.0,2024-07-08,telegram
1844,38,64.0,2024-07-08,telegram
2677,55,81.0,2024-07-08,telegram
2972,61,46.0,2024-07-08,telegram
3168,65,103.0,2024-07-08,telegram
3315,68,89.0,2024-07-08,telegram
3512,72,48.0,2024-07-08,telegram
3561,73,32.0,2024-07-08,telegram
3910,80,46.0,2024-07-08,telegram
1989,41,75.0,2024-07-09,telegram
2089,43,64.0,2024-07-09,telegram
2380,49,47.0,2024-07-09,telegram
3759,77,73.0,2024-07-09,telegram
3859,79,38.0,2024-07-09,telegram
3961,81,55.0,2024-07-09,telegram
26,1,44.0,2024-07-10,telegram
272,6,75.0,2024-07-10,telegram
617,13,35.0,2024-07-10,telegram
1154,24,87.0,2024-07-10,telegram
1204,25,33.0,2024-07-10,telegram
1400,29,40.0,2024-07-10,telegram
1790,37,22.0,2024-07-10,telegram
2332,48,114.0,2024-07-10,telegram
2527,52,87.0,2024-07-10,telegram
2874,59,70.0,2024-07-10,telegram
3363,69,51.0,2024-07-10,telegram
4009,82,36.0,2024-07-10,telegram
223,5,29.0,2024-07-11,telegram
1742,36,76.0,2024-07-11,telegram
2141,44,63.0,2024-07-11,telegram
2187,45,34.0,2024-07-11,telegram
2236,46,65.0,2024-07-11,telegram
2282,47,38.0,2024-07-11,telegram
2432,50,46.0,2024-07-11,telegram
2823,58,54.0,2024-07-11,telegram
3415,70,117.0,2024-07-11,telegram
3663,75,64.0,2024-07-11,telegram
3810,78,60.0,2024-07-11,telegram
4153,85,97.0,2024-07-11,telegram
73,2,61.0,2024-07-12,telegram
124,3,81.0,2024-07-12,telegram
571,12,23.0,2024-07-12,telegram
812,17,55.0,2024-07-12,telegram
1105,23,24.0,2024-07-12,telegram
1548,32,29.0,2024-07-12,telegram
2628,54,85.0,2024-07-12,telegram
2727,56,68.0,2024-07-12,telegram
2926,60,102.0,2024-07-12,telegram
3119,64,71.0,2024-07-12,telegram
3266,67,38.0,2024-07-12,telegram
323,7,69.0,2024-07-13,telegram
472,10,59.0,2024-07-13,telegram
1056,22,112.0,2024-07-13,telegram
1596,33,37.0,2024-07-13,telegram
1845,38,38.0,2024-07-13,telegram
2039,42,85.0,2024-07-13,telegram
2480,51,26.0,2024-07-13,telegram
2578,53,95.0,2024-07-13,telegram
2678,55,61.0,2024-07-13,telegram
3023,62,38.0,2024-07-13,telegram
3911,80,94.0,2024-07-13,telegram
4105,84,25.0,2024-07-13,telegram
4202,86,100.0,2024-07-13,telegram
371,8,37.0,2024-07-14,telegram
664,14,49.0,2024-07-14,telegram
859,18,44.0,2024-07-14,telegram
908,19,111.0,2024-07-14,telegram
959,20,104.0,2024-07-14,telegram
1890,39,56.0,2024-07-14,telegram
1940,40,84.0,2024-07-14,telegram
2381,49,35.0,2024-07-14,telegram
3071,63,48.0,2024-07-14,telegram
3216,66,88.0,2024-07-14,telegram
3462,71,103.0,2024-07-14,telegram
422,9,57.0,2024-07-15,telegram
1301,27,82.0,2024-07-15,telegram
1644,34,30.0,2024-07-15,telegram
2776,57,58.0,2024-07-15,telegram
3364,69,46.0,2024-07-15,telegram
3712,76,49.0,2024-07-15,telegram
175,4,62.0,2024-07-16,telegram
224,5,60.0,2024-07-16,telegram
711,15,25.0,2024-07-16,telegram
761,16,29.0,2024-07-16,telegram
1006,21,92.0,2024-07-16,telegram
1205,25,69.0,2024-07-16,telegram
1351,28,62.0,2024-07-16,telegram
1501,31,56.0,2024-07-16,telegram
1693,35,75.0,2024-07-16,telegram
2090,43,41.0,2024-07-16,telegram
2875,59,35.0,2024-07-16,telegram
3562,73,24.0,2024-07-16,telegram
3613,74,82.0,2024-07-16,telegram
4057,83,28.0,2024-07-16,telegram
74,2,111.0,2024-07-17,telegram
522,11,75.0,2024-07-17,telegram
1106,23,50.0,2024-07-17,telegram
1401,29,78.0,2024-07-17,telegram
1791,37,52.0,2024-07-17,telegram
2283,47,25.0,2024-07-17,telegram
2333,48,104.0,2024-07-17,telegram
2433,50,27.0,2024-07-17,telegram
3169,65,86.0,2024-07-17,telegram
3316,68,69.0,2024-07-17,telegram
3416,70,62.0,2024-07-17,telegram
3513,72,38.0,2024-07-17,telegram
3860,79,84.0,2024-07-17,telegram
4010,82,28.0,2024-07-17,telegram
273,6,107.0,2024-07-18,telegram
1253,26,85.0,2024-07-18,telegram
1453,30,28.0,2024-07-18,telegram
1549,32,68.0,2024-07-18,telegram
2528,52,75.0,2024-07-18,telegram
2824,58,43.0,2024-07-18,telegram
2927,60,64.0,2024-07-18,telegram
2973,61,40.0,2024-07-18,telegram
3120,64,65.0,2024-07-18,telegram
3912,80,86.0,2024-07-18,telegram
4203,86,90.0,2024-07-18,telegram
27,1,77.0,2024-07-19,telegram
125,3,58.0,2024-07-19,telegram
473,10,32.0,2024-07-19,telegram
618,13,28.0,2024-07-19,telegram
813,17,29.0,2024-07-19,telegram
1155,24,83.0,2024-07-19,telegram
1743,36,49.0,2024-07-19,telegram
1891,39,35.0,2024-07-19,telegram
1941,40,37.0,2024-07-19,telegram
1990,41,76.0,2024-07-19,telegram
2188,45,68.0,2024-07-19,telegram
2382,49,71.0,2024-07-19,telegram
3024,62,91.0,2024-07-19,telegram
3217,66,59.0,2024-07-19,telegram
3760,77,56.0,2024-07-19,telegram
3811,78,58.0,2024-07-19,telegram
3962,81,42.0,2024-07-19,telegram
4154,85,75.0,2024-07-19,telegram
572,12,78.0,2024-07-20,telegram
909,19,83.0,2024-07-20,telegram
2142,44,42.0,2024-07-20,telegram
2579,53,61.0,2024-07-20,telegram
2629,54,42.0,2024-07-20,telegram
176,4,40.0,2024-07-21,telegram
372,8,95.0,2024-07-21,telegram
960,20,74.0,2024-07-21,telegram
1206,25,45.0,2024-07-21,telegram
1352,28,77.0,2024-07-21,telegram
1645,34,68.0,2024-07-21,telegram
2237,46,33.0,2024-07-21,telegram
3072,63,40.0,2024-07-21,telegram
3267,67,85.0,2024-07-21,telegram
3664,75,39.0,2024-07-21,telegram
324,7,52.0,2024-07-22,telegram
423,9,100.0,2024-07-22,telegram
762,16,22.0,2024-07-22,telegram
1302,27,41.0,2024-07-22,telegram
1597,33,70.0,2024-07-22,telegram
1694,35,46.0,2024-07-22,telegram
1846,38,34.0,2024-07-22,telegram
2434,50,63.0,2024-07-22,telegram
2481,51,50.0,2024-07-22,telegram
2679,55,52.0,2024-07-22,telegram
2728,56,37.0,2024-07-22,telegram
3317,68,40.0,2024-07-22,telegram
3563,73,86.0,2024-07-22,telegram
860,18,86.0,2024-07-23,telegram
1057,22,65.0,2024-07-23,telegram
1792,37,48.0,2024-07-23,telegram
2040,42,39.0,2024-07-23,telegram
2091,43,77.0,2024-07-23,telegram
3170,65,73.0,2024-07-23,telegram
3861,79,55.0,2024-07-23,telegram
4058,83,86.0,2024-07-23,telegram
4106,84,52.0,2024-07-23,telegram
665,14,41.0,2024-07-24,telegram
1007,21,69.0,2024-07-24,telegram
1454,30,75.0,2024-07-24,telegram
2284,47,72.0,2024-07-24,telegram
2529,52,63.0,2024-07-24,telegram
2876,59,51.0,2024-07-24,telegram
2974,61,26.0,2024-07-24,telegram
3365,69,36.0,2024-07-24,telegram
3463,71,93.0,2024-07-24,telegram
3514,72,28.0,2024-07-24,telegram
126,3,33.0,2024-07-25,telegram
225,5,86.0,2024-07-25,telegram
274,6,74.0,2024-07-25,telegram
474,10,48.0,2024-07-25,telegram
523,11,32.0,2024-07-25,telegram
712,15,71.0,2024-07-25,telegram
1502,31,35.0,2024-07-25,telegram
2334,48,62.0,2024-07-25,telegram
2383,49,101.0,2024-07-25,telegram
2777,57,50.0,2024-07-25,telegram
3614,74,57.0,2024-07-25,telegram
3713,76,30.0,2024-07-25,telegram
3812,78,52.0,2024-07-25,telegram
75,2,83.0,2024-07-26,telegram
177,4,56.0,2024-07-26,telegram
573,12,61.0,2024-07-26,telegram
1107,23,34.0,2024-07-26,telegram
1402,29,41.0,2024-07-26,telegram
1646,34,42.0,2024-07-26,telegram
2189,45,45.0,2024-07-26,telegram
2928,60,37.0,2024-07-26,telegram
3121,64,56.0,2024-07-26,telegram
3218,66,44.0,2024-07-26,telegram
3417,70,122.0,2024-07-26,telegram
3913,80,77.0,2024-07-26,telegram
28,1,29.0,2024-07-27,telegram
814,17,20.0,2024-07-27,telegram
1254,26,45.0,2024-07-27,telegram
1744,36,91.0,2024-07-27,telegram
2143,44,81.0,2024-07-27,telegram
2580,53,30.0,2024-07-27,telegram
2825,58,30.0,2024-07-27,telegram
3268,67,63.0,2024-07-27,telegram
4011,82,23.0,2024-07-27,telegram
4155,85,53.0,2024-07-27,telegram
619,13,65.0,2024-07-28,telegram
763,16,77.0,2024-07-28,telegram
1058,22,37.0,2024-07-28,telegram
1156,24,66.0,2024-07-28,telegram
1207,25,39.0,2024-07-28,telegram
1550,32,26.0,2024-07-28,telegram
1598,33,29.0,2024-07-28,telegram
1942,40,109.0,2024-07-28,telegram
2238,46,76.0,2024-07-28,telegram
2729,56,68.0,2024-07-28,telegram
3073,63,36.0,2024-07-28,telegram
3564,73,77.0,2024-07-28,telegram
3665,75,90.0,2024-07-28,telegram
3761,77,55.0,2024-07-28,telegram
4059,83,71.0,2024-07-28,telegram
4204,86,79.0,2024-07-28,telegram
1353,28,63.0,2024-07-29,telegram
1847,38,32.0,2024-07-29,telegram
1892,39,72.0,2024-07-29,telegram
1991,41,31.0,2024-07-29,telegram
3025,62,83.0,2024-07-29,telegram
3862,79,28.0,2024-07-29,telegram
3963,81,83.0,2024-07-29,telegram
127,3,67.0,2024-07-30,telegram
325,7,43.0,2024-07-30,telegram
424,9,52.0,2024-07-30,telegram
861,18,64.0,2024-07-30,telegram
910,19,61.0,2024-07-30,telegram
961,20,38.0,2024-07-30,telegram
1008,21,39.0,2024-07-30,telegram
2435,50,50.0,2024-07-30,telegram
2630,54,100.0,2024-07-30,telegram
3318,68,61.0,2024-07-30,telegram
373,8,64.0,2024-07-31,telegram
713,15,54.0,2024-07-31,telegram
1455,30,42.0,2024-07-31,telegram
2041,42,27.0,2024-07-31,telegram
2778,57,39.0,2024-07-31,telegram
2877,59,86.0,2024-07-31,telegram
3171,65,47.0,2024-07-31,telegram
3219,66,92.0,2024-07-31,telegram
3615,74,31.0,2024-07-31,telegram
3914,80,57.0,2024-07-31,telegram
666,14,35.0,2024-08-01,telegram
815,17,63.0,2024-08-01,telegram
1303,27,88.0,2024-08-01,telegram
1503,31,102.0,2024-08-01,telegram
1695,35,69.0,2024-08-01,telegram
2190,45,61.0,2024-08-01,telegram
2482,51,88.0,2024-08-01,telegram
2530,52,24.0,2024-08-01,telegram
2680,55,50.0,2024-08-01,telegram
2929,60,75.0,2024-08-01,telegram
2975,61,55.0,2024-08-01,telegram
3269,67,33.0,2024-08-01,telegram
3366,69,24.0,2024-08-01,telegram
3464,71,51.0,2024-08-01,telegram
3515,72,57.0,2024-08-01,telegram
3813,78,46.0,2024-08-01,telegram
4107,84,52.0,2024-08-01,telegram
76,2,54.0,2024-08-02,telegram
275,6,44.0,2024-08-02,telegram
475,10,63.0,2024-08-02,telegram
1157,24,60.0,2024-08-02,telegram
1793,37,40.0,2024-08-02,telegram
2092,43,50.0,2024-08-02,telegram
2239,46,54.0,2024-08-02,telegram
3122,64,46.0,2024-08-02,telegram
3762,77,34.0,2024-08-02,telegram
620,13,47.0,2024-08-03,telegram
1354,28,47.0,2024-08-03,telegram
1403,29,63.0,2024-08-03,telegram
1647,34,80.0,2024-08-03,telegram
1943,40,76.0,2024-08-03,telegram
2285,47,57.0,2024-08-03,telegram
2384,49,72.0,2024-08-03,telegram
2581,53,91.0,2024-08-03,telegram
3714,76,22.0,2024-08-03,telegram
226,5,38.0,2024-08-04,telegram
326,7,85.0,2024-08-04,telegram
425,9,125.0,2024-08-04,telegram
524,11,67.0,2024-08-04,telegram
574,12,41.0,2024-08-04,telegram
1208,25,34.0,2024-08-04,telegram
1745,36,68.0,2024-08-04,telegram
1848,38,23.0,2024-08-04,telegram
2335,48,32.0,2024-08-04,telegram
3074,63,91.0,2024-08-04,telegram
3565,73,70.0,2024-08-04,telegram
3863,79,53.0,2024-08-04,telegram
3964,81,62.0,2024-08-04,telegram
4060,83,58.0,2024-08-04,telegram
4205,86,33.0,2024-08-04,telegram
128,3,86.0,2024-08-05,telegram
178,4,86.0,2024-08-05,telegram
374,8,101.0,2024-08-05,telegram
1108,23,74.0,2024-08-05,telegram
1255,26,99.0,2024-08-05,telegram
2826,58,80.0,2024-08-05,telegram
3418,70,101.0,2024-08-05,telegram
3616,74,92.0,2024-08-05,telegram
3666,75,33.0,2024-08-05,telegram
4012,82,60.0,2024-08-05,telegram
4156,85,35.0,2024-08-05,telegram
29,1,61.0,2024-08-06,telegram
714,15,42.0,2024-08-06,telegram
962,20,78.0,2024-08-06,telegram
1009,21,94.0,2024-08-06,telegram
1059,22,108.0,2024-08-06,telegram
1304,27,63.0,2024-08-06,telegram
1551,32,52.0,2024-08-06,telegram
1599,33,82.0,2024-08-06,telegram
2042,42,98.0,2024-08-06,telegram
2144,44,46.0,2024-08-06,telegram
2436,50,34.0,2024-08-06,telegram
3220,66,50.0,2024-08-06,telegram
3465,71,48.0,2024-08-06,telegram
764,16,68.0,2024-08-07,telegram
816,17,48.0,2024-08-07,telegram
862,18,69.0,2024-08-07,telegram
911,19,35.0,2024-08-07,telegram
1794,37,26.0,2024-08-07,telegram
1992,41,64.0,2024-08-07,telegram
2730,56,38.0,2024-08-07,telegram
3026,62,72.0,2024-08-07,telegram
3367,69,25.0,2024-08-07,telegram
3516,72,57.0,2024-08-07,telegram
3763,77,27.0,2024-08-07,telegram
3915,80,73.0,2024-08-07,telegram
77,2,96.0,2024-08-08,telegram
621,13,37.0,2024-08-08,telegram
1456,30,87.0,2024-08-08,telegram
1893,39,110.0,2024-08-08,telegram
2240,46,86.0,2024-08-08,telegram
2582,53,61.0,2024-08-08,telegram
2779,57,24.0,2024-08-08,telegram
3123,64,47.0,2024-08-08,telegram
3172,65,38.0,2024-08-08,telegram
3814,78,27.0,2024-08-08,telegram
276,6,117.0,2024-08-09,telegram
1648,34,57.0,2024-08-09,telegram
1696,35,29.0,2024-08-09,telegram
1944,40,33.0,2024-08-09,telegram
2286,47,54.0,2024-08-09,telegram
2531,52,48.0,2024-08-09,telegram
2631,54,60.0,2024-08-09,telegram
2681,55,37.0,2024-08-09,telegram
2878,59,51.0,2024-08-09,telegram
2976,61,42.0,2024-08-09,telegram
3270,67,67.0,2024-08-09,telegram
3319,68,109.0,2024-08-09,telegram
4061,83,55.0,2024-08-09,telegram
1158,24,55.0,2024-08-10,telegram
1209,25,31.0,2024-08-10,telegram
1256,26,75.0,2024-08-10,telegram
1504,31,69.0,2024-08-10,telegram
2093,43,27.0,2024-08-10,telegram
2385,49,32.0,2024-08-10,telegram
2483,51,69.0,2024-08-10,telegram
3419,70,42.0,2024-08-10,telegram
3566,73,51.0,2024-08-10,telegram
3617,74,45.0,2024-08-10,telegram
476,10,89.0,2024-08-11,telegram
667,14,25.0,2024-08-11,telegram
1355,28,102.0,2024-08-11,telegram
1746,36,103.0,2024-08-11,telegram
1849,38,78.0,2024-08-11,telegram
2191,45,27.0,2024-08-11,telegram
2930,60,40.0,2024-08-11,telegram
3466,71,94.0,2024-08-11,telegram
3715,76,47.0,2024-08-11,telegram
4013,82,36.0,2024-08-11,telegram
4108,84,48.0,2024-08-11,telegram
4206,86,83.0,2024-08-11,telegram
575,12,29.0,2024-08-12,telegram
715,15,27.0,2024-08-12,telegram
1010,21,108.0,2024-08-12,telegram
1404,29,35.0,2024-08-12,telegram
1993,41,49.0,2024-08-12,telegram
2043,42,75.0,2024-08-12,telegram
2336,48,71.0,2024-08-12,telegram
227,5,58.0,2024-08-13,telegram
327,7,32.0,2024-08-13,telegram
426,9,118.0,2024-08-13,telegram
525,11,29.0,2024-08-13,telegram
765,16,52.0,2024-08-13,telegram
912,19,89.0,2024-08-13,telegram
1109,23,44.0,2024-08-13,telegram
1894,39,89.0,2024-08-13,telegram
2437,50,23.0,2024-08-13,telegram
2827,58,67.0,2024-08-13,telegram
3075,63,54.0,2024-08-13,telegram
3368,69,80.0,2024-08-13,telegram
3764,77,21.0,2024-08-13,telegram
3864,79,100.0,2024-08-13,telegram
3916,80,42.0,2024-08-13,telegram
3965,81,56.0,2024-08-13,telegram
4157,85,26.0,2024-08-13,telegram
30,1,116.0,2024-08-14,telegram
179,4,37.0,2024-08-14,telegram
277,6,68.0,2024-08-14,telegram
1305,27,103.0,2024-08-14,telegram
1552,32,65.0,2024-08-14,telegram
1649,34,28.0,2024-08-14,telegram
1795,37,64.0,2024-08-14,telegram
2682,55,69.0,2024-08-14,telegram
3517,72,44.0,2024-08-14,telegram
3667,75,69.0,2024-08-14,telegram
129,3,75.0,2024-08-15,telegram
375,8,69.0,2024-08-15,telegram
817,17,31.0,2024-08-15,telegram
1060,22,66.0,2024-08-15,telegram
1159,24,41.0,2024-08-15,telegram
1257,26,44.0,2024-08-15,telegram
1600,33,57.0,2024-08-15,telegram
2094,43,75.0,2024-08-15,telegram
2145,44,111.0,2024-08-15,telegram
2484,51,40.0,2024-08-15,telegram
2731,56,82.0,2024-08-15,telegram
3124,64,28.0,2024-08-15,telegram
3567,73,41.0,2024-08-15,telegram
963,20,51.0,2024-08-16,telegram
1505,31,105.0,2024-08-16,telegram
2287,47,40.0,2024-08-16,telegram
2583,53,83.0,2024-08-16,telegram
2977,61,28.0,2024-08-16,telegram
3221,66,24.0,2024-08-16,telegram
622,13,34.0,2024-08-17,telegram
863,18,49.0,2024-08-17,telegram
1405,29,27.0,2024-08-17,telegram
1457,30,31.0,2024-08-17,telegram
1945,40,80.0,2024-08-17,telegram
2241,46,52.0,2024-08-17,telegram
2386,49,75.0,2024-08-17,telegram
2780,57,23.0,2024-08-17,telegram
3027,62,56.0,2024-08-17,telegram
3271,67,35.0,2024-08-17,telegram
3815,78,63.0,2024-08-17,telegram
78,2,75.0,2024-08-18,telegram
716,15,20.0,2024-08-18,telegram
1356,28,81.0,2024-08-18,telegram
1697,35,88.0,2024-08-18,telegram
1994,41,115.0,2024-08-18,telegram
2632,54,38.0,2024-08-18,telegram
2879,59,32.0,2024-08-18,telegram
3173,65,103.0,2024-08-18,telegram
3420,70,32.0,2024-08-18,telegram
3618,74,74.0,2024-08-18,telegram
3765,77,63.0,2024-08-18,telegram
1210,25,68.0,2024-08-19,telegram
1650,34,81.0,2024-08-19,telegram
1895,39,67.0,2024-08-19,telegram
2192,45,76.0,2024-08-19,telegram
2532,52,41.0,2024-08-19,telegram
2828,58,58.0,2024-08-19,telegram
3320,68,51.0,2024-08-19,telegram
3369,69,69.0,2024-08-19,telegram
4062,83,44.0,2024-08-19,telegram
4109,84,46.0,2024-08-19,telegram
766,16,48.0,2024-08-20,telegram
1110,23,34.0,2024-08-20,telegram
1796,37,43.0,2024-08-20,telegram
3076,63,38.0,2024-08-20,telegram
3125,64,49.0,2024-08-20,telegram
3467,71,63.0,2024-08-20,telegram
3568,73,39.0,2024-08-20,telegram
3865,79,86.0,2024-08-20,telegram
4207,86,81.0,2024-08-20,telegram
427,9,56.0,2024-08-21,telegram
477,10,75.0,2024-08-21,telegram
668,14,82.0,2024-08-21,telegram
818,17,69.0,2024-08-21,telegram
1061,22,43.0,2024-08-21,telegram
1747,36,36.0,2024-08-21,telegram
1850,38,60.0,2024-08-21,telegram
2044,42,50.0,2024-08-21,telegram
2337,48,66.0,2024-08-21,telegram
2438,50,70.0,2024-08-21,telegram
2931,60,63.0,2024-08-21,telegram
3222,66,57.0,2024-08-21,telegram
3716,76,47.0,2024-08-21,telegram
4014,82,22.0,2024-08-21,telegram
228,5,25.0,2024-08-22,telegram
278,6,97.0,2024-08-22,telegram
328,7,73.0,2024-08-22,telegram
376,8,51.0,2024-08-22,telegram
526,11,115.0,2024-08-22,telegram
576,12,82.0,2024-08-22,telegram
913,19,61.0,2024-08-22,telegram
1011,21,89.0,2024-08-22,telegram
1160,24,35.0,2024-08-22,telegram
1406,29,101.0,2024-08-22,telegram
1601,33,48.0,2024-08-22,telegram
2288,47,31.0,2024-08-22,telegram
2584,53,52.0,2024-08-22,telegram
2683,55,49.0,2024-08-22,telegram
31,1,64.0,2024-08-23,telegram
79,2,36.0,2024-08-23,telegram
130,3,48.0,2024-08-23,telegram
623,13,91.0,2024-08-23,telegram
864,18,94.0,2024-08-23,telegram
964,20,97.0,2024-08-23,telegram
1258,26,70.0,2024-08-23,telegram
1553,32,34.0,2024-08-23,telegram
2095,43,36.0,2024-08-23,telegram
2485,51,113.0,2024-08-23,telegram
2781,57,80.0,2024-08-23,telegram
2978,61,64.0,2024-08-23,telegram
3421,70,108.0,2024-08-23,telegram
3668,75,50.0,2024-08-23,telegram
3917,80,53.0,2024-08-23,telegram
3966,81,24.0,2024-08-23,telegram
4158,85,55.0,2024-08-23,telegram
180,4,74.0,2024-08-24,telegram
1306,27,79.0,2024-08-24,telegram
1357,28,68.0,2024-08-24,telegram
1698,35,58.0,2024-08-24,telegram
2146,44,92.0,2024-08-24,telegram
2633,54,58.0,2024-08-24,telegram
2732,56,64.0,2024-08-24,telegram
3518,72,39.0,2024-08-24,telegram
3766,77,52.0,2024-08-24,telegram
3816,78,45.0,2024-08-24,telegram
4110,84,21.0,2024-08-24,telegram
717,15,66.0,2024-08-25,telegram
1506,31,73.0,2024-08-25,telegram
1995,41,60.0,2024-08-25,telegram
2242,46,94.0,2024-08-25,telegram
2880,59,68.0,2024-08-25,telegram
478,10,31.0,2024-08-26,telegram
767,16,39.0,2024-08-26,telegram
1062,22,52.0,2024-08-26,telegram
1896,39,42.0,2024-08-26,telegram
1946,40,41.0,2024-08-26,telegram
3174,65,90.0,2024-08-26,telegram
3223,66,94.0,2024-08-26,telegram
3370,69,44.0,2024-08-26,telegram
3866,79,58.0,2024-08-26,telegram
377,8,35.0,2024-08-27,telegram
527,11,100.0,2024-08-27,telegram
1012,21,65.0,2024-08-27,telegram
1211,25,53.0,2024-08-27,telegram
1458,30,76.0,2024-08-27,telegram
1651,34,57.0,2024-08-27,telegram
2193,45,36.0,2024-08-27,telegram
2338,48,94.0,2024-08-27,telegram
2387,49,56.0,2024-08-27,telegram
3028,62,45.0,2024-08-27,telegram
3272,67,61.0,2024-08-27,telegram
3569,73,26.0,2024-08-27,telegram
3717,76,28.0,2024-08-27,telegram
4063,83,29.0,2024-08-27,telegram
131,3,32.0,2024-08-28,telegram
329,7,49.0,2024-08-28,telegram
577,12,56.0,2024-08-28,telegram
1111,23,30.0,2024-08-28,telegram
2045,42,90.0,2024-08-28,telegram
2533,52,23.0,2024-08-28,telegram
2684,55,38.0,2024-08-28,telegram
2829,58,54.0,2024-08-28,telegram
3077,63,35.0,2024-08-28,telegram
3468,71,45.0,2024-08-28,telegram
3619,74,33.0,2024-08-28,telegram
4208,86,60.0,2024-08-28,telegram
428,9,93.0,2024-08-29,telegram
669,14,65.0,2024-08-29,telegram
819,17,65.0,2024-08-29,telegram
1307,27,46.0,2024-08-29,telegram
1407,29,57.0,2024-08-29,telegram
1602,33,94.0,2024-08-29,telegram
1748,36,118.0,2024-08-29,telegram
1797,37,30.0,2024-08-29,telegram
3321,68,30.0,2024-08-29,telegram
181,4,43.0,2024-08-30,telegram
1554,32,53.0,2024-08-30,telegram
1851,38,45.0,2024-08-30,telegram
2096,43,78.0,2024-08-30,telegram
2147,44,71.0,2024-08-30,telegram
2585,53,81.0,2024-08-30,telegram
2733,56,45.0,2024-08-30,telegram
2881,59,35.0,2024-08-30,telegram
2932,60,102.0,2024-08-30,telegram
2979,61,55.0,2024-08-30,telegram
3126,64,43.0,2024-08-30,telegram
3422,70,86.0,2024-08-30,telegram
