sale_id,sku_id,quantity,sale_date,source
20100,22,8.0,2024-11-27,telegram
20101,23,7.0,2024-11-27,telegram
20102,24,1.0,2024-11-27,telegram
20103,25,4.0,2024-11-27,telegram
20104,26,4.0,2024-11-27,telegram
20105,27,4.0,2024-11-27,telegram
20106,28,1.0,2024-11-27,telegram
20107,29,1.0,2024-11-27,telegram
20108,30,2.0,2024-11-27,telegram
20109,32,6.0,2024-11-27,telegram
20110,33,1.0,2024-11-27,telegram
20111,34,7.0,2024-11-27,telegram
20112,35,6.0,2024-11-27,telegram
20113,36,4.0,2024-11-27,telegram
20114,37,5.0,2024-11-27,telegram
20115,38,5.0,2024-11-27,telegram
20116,39,3.0,2024-11-27,telegram
20117,40,3.0,2024-11-27,telegram
20118,41,7.0,2024-11-27,telegram
20119,42,1.0,2024-11-27,telegram
20120,43,2.0,2024-11-27,telegram
20121,44,7.0,2024-11-27,telegram
20122,45,3.0,2024-11-27,telegram
20123,46,5.0,2024-11-27,telegram
20124,48,1.0,2024-11-27,telegram
20125,49,1.0,2024-11-27,telegram
20126,51,3.0,2024-11-27,telegram
20127,53,5.0,2024-11-27,telegram
20128,55,2.0,2024-11-27,telegram
20129,56,26.0,2024-11-27,telegram
20130,57,3.0,2024-11-27,telegram
20131,59,1.0,2024-11-27,telegram
20132,60,4.0,2024-11-27,telegram
20133,62,2.0,2024-11-27,telegram
20134,63,1.0,2024-11-27,telegram
20135,66,5.0,2024-11-27,telegram
20136,67,2.0,2024-11-27,telegram
20137,68,3.0,2024-11-27,telegram
20138,70,27.0,2024-11-27,telegram
20139,71,3.0,2024-11-27,telegram
20140,74,6.0,2024-11-27,telegram
20141,79,7.0,2024-11-27,telegram
20142,81,1.0,2024-11-27,telegram
20143,83,3.0,2024-11-27,telegram
20144,1,3.0,2024-11-28,telegram
20145,2,3.0,2024-11-28,telegram
20146,3,4.0,2024-11-28,telegram
20147,4,7.0,2024-11-28,telegram
20148,5,5.0,2024-11-28,telegram
20149,6,5.0,2024-11-28,telegram
20150,7,18.0,2024-11-28,telegram
20151,10,4.0,2024-11-28,telegram
20152,12,4.0,2024-11-28,telegram
20153,14,2.0,2024-11-28,telegram
20154,17,1.0,2024-11-28,telegram
20155,19,5.0,2024-11-28,telegram
20156,20,4.0,2024-11-28,telegram
20157,21,14.0,2024-11-28,telegram
20158,22,7.0,2024-11-28,telegram
20159,26,4.0,2024-11-28,telegram
20160,27,6.0,2024-11-28,telegram
20161,28,3.0,2024-11-28,telegram
20162,30,4.0,2024-11-28,telegram
20163,31,6.0,2024-11-28,telegram
20164,32,6.0,2024-11-28,telegram
20165,33,3.0,2024-11-28,telegram
20166,34,8.0,2024-11-28,telegram
20167,35,6.0,2024-11-28,telegram
20168,36,2.0,2024-11-28,telegram
20169,37,4.0,2024-11-28,telegram
20170,38,5.0,2024-11-28,telegram
20171,39,9.0,2024-11-28,telegram
20172,41,3.0,2024-11-28,telegram
20173,42,9.0,2024-11-28,telegram
20174,44,3.0,2024-11-28,telegram
20175,45,1.0,2024-11-28,telegram
20176,46,11.0,2024-11-28,telegram
20177,48,21.0,2024-11-28,telegram
20178,49,8.0,2024-11-28,telegram
20179,51,3.0,2024-11-28,telegram
20180,53,2.0,2024-11-28,telegram
20181,54,4.0,2024-11-28,telegram
20182,55,3.0,2024-11-28,telegram
20183,56,2.0,2024-11-28,telegram
20184,57,5.0,2024-11-28,telegram
20185,58,2.0,2024-11-28,telegram
20186,59,9.0,2024-11-28,telegram
20187,60,3.0,2024-11-28,telegram
20188,61,4.0,2024-11-28,telegram
20189,64,3.0,2024-11-28,telegram
20190,65,24.0,2024-11-28,telegram
20191,66,5.0,2024-11-28,telegram
20192,68,3.0,2024-11-28,telegram
20193,71,10.0,2024-11-28,telegram
20194,72,3.0,2024-11-28,telegram
20195,73,6.0,2024-11-28,telegram
20196,74,16.0,2024-11-28,telegram
20197,75,2.0,2024-11-28,telegram
20198,77,5.0,2024-11-28,telegram
20199,78,4.0,2024-11-28,telegram
20200,79,3.0,2024-11-28,telegram
20201,81,1.0,2024-11-28,telegram
20202,82,4.0,2024-11-28,telegram
20203,86,1.0,2024-11-28,telegram
20204,1,8.0,2024-11-29,telegram
20205,2,5.0,2024-11-29,telegram
20206,3,6.0,2024-11-29,telegram
20207,4,3.0,2024-11-29,telegram
20208,5,4.0,2024-11-29,telegram
20209,6,11.0,2024-11-29,telegram
20210,7,19.0,2024-11-29,telegram
20211,8,7.0,2024-11-29,telegram
20212,10,7.0,2024-11-29,telegram
20213,11,17.0,2024-11-29,telegram
20214,12,4.0,2024-11-29,telegram
20215,14,6.0,2024-11-29,telegram
20216,16,4.0,2024-11-29,telegram
20217,17,13.0,2024-11-29,telegram
20218,19,4.0,2024-11-29,telegram
20219,20,6.0,2024-11-29,telegram
20220,21,6.0,2024-11-29,telegram
20221,22,1.0,2024-11-29,telegram
20222,23,6.0,2024-11-29,telegram
20223,25,1.0,2024-11-29,telegram
20224,26,5.0,2024-11-29,telegram
20225,27,3.0,2024-11-29,telegram
20226,28,7.0,2024-11-29,telegram
20227,29,9.0,2024-11-29,telegram
20228,30,6.0,2024-11-29,telegram
20229,31,4.0,2024-11-29,telegram
20230,32,4.0,2024-11-29,telegram
20231,33,1.0,2024-11-29,telegram
20232,34,4.0,2024-11-29,telegram
20233,35,4.0,2024-11-29,telegram
20234,36,6.0,2024-11-29,telegram
20235,37,5.0,2024-11-29,telegram
20236,39,1.0,2024-11-29,telegram
20237,40,1.0,2024-11-29,telegram
20238,41,7.0,2024-11-29,telegram
20239,42,9.0,2024-11-29,telegram
20240,43,5.0,2024-11-29,telegram
20241,44,2.0,2024-11-29,telegram
20242,45,9.0,2024-11-29,telegram
20243,46,1.0,2024-11-29,telegram
20244,48,1.0,2024-11-29,telegram
20245,49,5.0,2024-11-29,telegram
20246,50,2.0,2024-11-29,telegram
20247,51,1.0,2024-11-29,telegram
20248,53,1.0,2024-11-29,telegram
20249,54,10.0,2024-11-29,telegram
20250,56,1.0,2024-11-29,telegram
20251,59,6.0,2024-11-29,telegram
20252,60,3.0,2024-11-29,telegram
20253,61,7.0,2024-11-29,telegram
20254,63,1.0,2024-11-29,telegram
20255,64,1.0,2024-11-29,telegram
20256,66,9.0,2024-11-29,telegram
20257,67,4.0,2024-11-29,telegram
20258,68,1.0,2024-11-29,telegram
20259,70,18.0,2024-11-29,telegram
20260,71,1.0,2024-11-29,telegram
20261,72,5.0,2024-11-29,telegram
20262,74,2.0,2024-11-29,telegram
20263,75,4.0,2024-11-29,telegram
20264,76,2.0,2024-11-29,telegram
20265,79,6.0,2024-11-29,telegram
20266,80,1.0,2024-11-29,telegram
20267,82,5.0,2024-11-29,telegram
20268,83,1.0,2024-11-29,telegram
20269,84,1.0,2024-11-29,telegram
20270,1,6.0,2024-11-30,telegram
20271,2,6.0,2024-11-30,telegram
20272,3,4.0,2024-11-30,telegram
20273,4,8.0,2024-11-30,telegram
20274,5,8.0,2024-11-30,telegram
20275,6,5.0,2024-11-30,telegram
20276,7,5.0,2024-11-30,telegram
20277,8,4.0,2024-11-30,telegram
20278,9,11.0,2024-11-30,telegram
20279,10,6.0,2024-11-30,telegram
20280,14,4.0,2024-11-30,telegram
20281,18,7.0,2024-11-30,telegram
20282,19,9.0,2024-11-30,telegram
20283,20,4.0,2024-11-30,telegram
20284,21,8.0,2024-11-30,telegram
20285,22,4.0,2024-11-30,telegram
20286,26,2.0,2024-11-30,telegram
20287,27,5.0,2024-11-30,telegram
20288,30,9.0,2024-11-30,telegram
20289,31,6.0,2024-11-30,telegram
20290,32,7.0,2024-11-30,telegram
20291,33,6.0,2024-11-30,telegram
20292,34,3.0,2024-11-30,telegram
20293,35,4.0,2024-11-30,telegram
20294,36,3.0,2024-11-30,telegram
20295,38,5.0,2024-11-30,telegram
20296,39,4.0,2024-11-30,telegram
20297,40,4.0,2024-11-30,telegram
20298,41,5.0,2024-11-30,telegram
20299,42,8.0,2024-11-30,telegram
20300,43,9.0,2024-11-30,telegram
20301,44,1.0,2024-11-30,telegram
20302,45,5.0,2024-11-30,telegram
20303,46,4.0,2024-11-30,telegram
20304,48,3.0,2024-11-30,telegram
20305,49,1.0,2024-11-30,telegram
20306,50,2.0,2024-11-30,telegram
20307,51,4.0,2024-11-30,telegram
20308,53,4.0,2024-11-30,telegram
20309,54,2.0,2024-11-30,telegram
20310,56,3.0,2024-11-30,telegram
20311,59,6.0,2024-11-30,telegram
20312,60,10.0,2024-11-30,telegram
20313,61,4.0,2024-11-30,telegram
20314,66,4.0,2024-11-30,telegram
20315,67,3.0,2024-11-30,telegram
20316,68,3.0,2024-11-30,telegram
20317,69,5.0,2024-11-30,telegram
20318,70,14.0,2024-11-30,telegram
20319,71,15.0,2024-11-30,telegram
20320,73,7.0,2024-11-30,telegram
20321,74,1.0,2024-11-30,telegram
20322,75,11.0,2024-11-30,telegram
20323,76,4.0,2024-11-30,telegram
20324,77,5.0,2024-11-30,telegram
20325,80,2.0,2024-11-30,telegram
20326,82,2.0,2024-11-30,telegram
20327,2,10.0,2024-12-01,telegram
20328,3,4.0,2024-12-01,telegram
20329,4,9.0,2024-12-01,telegram
20330,5,3.0,2024-12-01,telegram
20331,6,4.0,2024-12-01,telegram
20332,7,1.0,2024-12-01,telegram
20333,8,6.0,2024-12-01,telegram
20334,9,16.0,2024-12-01,telegram
20335,10,8.0,2024-12-01,telegram
20336,11,7.0,2024-12-01,telegram
20337,12,3.0,2024-12-01,telegram
20338,13,4.0,2024-12-01,telegram
20339,14,5.0,2024-12-01,telegram
20340,15,1.0,2024-12-01,telegram
20341,16,5.0,2024-12-01,telegram
20342,18,8.0,2024-12-01,telegram
20343,19,1.0,2024-12-01,telegram
20344,20,2.0,2024-12-01,telegram
20345,21,6.0,2024-12-01,telegram
20346,22,1.0,2024-12-01,telegram
20347,24,4.0,2024-12-01,telegram
20348,25,1.0,2024-12-01,telegram
20349,26,9.0,2024-12-01,telegram
20350,27,2.0,2024-12-01,telegram
20351,28,1.0,2024-12-01,telegram
20352,29,15.0,2024-12-01,telegram
20353,32,1.0,2024-12-01,telegram
20354,33,5.0,2024-12-01,telegram
20355,34,6.0,2024-12-01,telegram
20356,35,10.0,2024-12-01,telegram
20357,36,1.0,2024-12-01,telegram
20358,37,3.0,2024-12-01,telegram
20359,38,5.0,2024-12-01,telegram
20360,39,8.0,2024-12-01,telegram
20361,40,9.0,2024-12-01,telegram
20362,41,5.0,2024-12-01,telegram
20363,42,10.0,2024-12-01,telegram
20364,43,3.0,2024-12-01,telegram
20365,44,6.0,2024-12-01,telegram
20366,45,2.0,2024-12-01,telegram
20367,46,4.0,2024-12-01,telegram
20368,47,2.0,2024-12-01,telegram
20369,48,4.0,2024-12-01,telegram
20370,49,8.0,2024-12-01,telegram
20371,50,3.0,2024-12-01,telegram
20372,51,3.0,2024-12-01,telegram
20373,52,1.0,2024-12-01,telegram
20374,53,2.0,2024-12-01,telegram
20375,54,8.0,2024-12-01,telegram
20376,55,5.0,2024-12-01,telegram
20377,58,5.0,2024-12-01,telegram
20378,59,7.0,2024-12-01,telegram
20379,60,5.0,2024-12-01,telegram
20380,62,3.0,2024-12-01,telegram
20381,64,2.0,2024-12-01,telegram
20382,65,4.0,2024-12-01,telegram
20383,66,3.0,2024-12-01,telegram
20384,67,8.0,2024-12-01,telegram
20385,68,4.0,2024-12-01,telegram
20386,69,2.0,2024-12-01,telegram
20387,70,7.0,2024-12-01,telegram
20388,71,2.0,2024-12-01,telegram
20389,72,4.0,2024-12-01,telegram
20390,73,4.0,2024-12-01,telegram
20391,74,9.0,2024-12-01,telegram
20392,75,1.0,2024-12-01,telegram
20393,78,5.0,2024-12-01,telegram
20394,79,7.0,2024-12-01,telegram
20395,80,23.0,2024-12-01,telegram
20396,81,3.0,2024-12-01,telegram
20397,83,9.0,2024-12-01,telegram
20398,86,5.0,2024-12-01,telegram
20399,2,4.0,2024-12-02,telegram
20400,3,2.0,2024-12-02,telegram
20401,4,6.0,2024-12-02,telegram
20402,5,8.0,2024-12-02,telegram
20403,6,6.0,2024-12-02,telegram
20404,7,1.0,2024-12-02,telegram
20405,9,4.0,2024-12-02,telegram
20406,11,11.0,2024-12-02,telegram
20407,12,4.0,2024-12-02,telegram
20408,13,11.0,2024-12-02,telegram
20409,14,5.0,2024-12-02,telegram
20410,15,5.0,2024-12-02,telegram
20411,17,5.0,2024-12-02,telegram
20412,18,10.0,2024-12-02,telegram
20413,19,5.0,2024-12-02,telegram
20414,20,9.0,2024-12-02,telegram
20415,21,1.0,2024-12-02,telegram
20416,22,1.0,2024-12-02,telegram
20417,25,2.0,2024-12-02,telegram
20418,26,5.0,2024-12-02,telegram
20419,27,5.0,2024-12-02,telegram
20420,29,6.0,2024-12-02,telegram
20421,30,2.0,2024-12-02,telegram
20422,32,9.0,2024-12-02,telegram
20423,33,2.0,2024-12-02,telegram
20424,34,6.0,2024-12-02,telegram
20425,35,6.0,2024-12-02,telegram
20426,36,3.0,2024-12-02,telegram
20427,37,5.0,2024-12-02,telegram
20428,38,6.0,2024-12-02,telegram
20429,39,16.0,2024-12-02,telegram
20430,40,3.0,2024-12-02,telegram
20431,41,5.0,2024-12-02,telegram
20432,42,2.0,2024-12-02,telegram
20433,43,2.0,2024-12-02,telegram
20434,44,9.0,2024-12-02,telegram
20435,45,4.0,2024-12-02,telegram
20436,46,4.0,2024-12-02,telegram
20437,49,1.0,2024-12-02,telegram
20438,51,3.0,2024-12-02,telegram
20439,53,3.0,2024-12-02,telegram
20440,54,4.0,2024-12-02,telegram
20441,56,12.0,2024-12-02,telegram
20442,59,3.0,2024-12-02,telegram
20443,60,5.0,2024-12-02,telegram
20444,61,1.0,2024-12-02,telegram
20445,62,6.0,2024-12-02,telegram
20446,63,1.0,2024-12-02,telegram
20447,64,2.0,2024-12-02,telegram
20448,66,4.0,2024-12-02,telegram
20449,67,7.0,2024-12-02,telegram
20450,68,2.0,2024-12-02,telegram
20451,69,3.0,2024-12-02,telegram
20452,71,1.0,2024-12-02,telegram
20453,75,5.0,2024-12-02,telegram
20454,79,7.0,2024-12-02,telegram
20455,80,3.0,2024-12-02,telegram
20456,84,1.0,2024-12-02,telegram
20457,85,2.0,2024-12-02,telegram
20458,2,4.0,2024-12-03,telegram
20459,3,6.0,2024-12-03,telegram
20460,4,2.0,2024-12-03,telegram
20461,5,7.0,2024-12-03,telegram
20462,7,6.0,2024-12-03,telegram
20463,8,6.0,2024-12-03,telegram
20464,9,1.0,2024-12-03,telegram
20465,10,6.0,2024-12-03,telegram
20466,11,6.0,2024-12-03,telegram
20467,12,4.0,2024-12-03,telegram
20468,14,1.0,2024-12-03,telegram
20469,15,2.0,2024-12-03,telegram
20470,16,7.0,2024-12-03,telegram
20471,18,4.0,2024-12-03,telegram
20472,19,2.0,2024-12-03,telegram
20473,20,3.0,2024-12-03,telegram
20474,21,4.0,2024-12-03,telegram
20475,22,2.0,2024-12-03,telegram
20476,25,1.0,2024-12-03,telegram
20477,26,3.0,2024-12-03,telegram
20478,27,5.0,2024-12-03,telegram
20479,28,2.0,2024-12-03,telegram
20480,29,8.0,2024-12-03,telegram
20481,30,1.0,2024-12-03,telegram
20482,31,4.0,2024-12-03,telegram
20483,32,6.0,2024-12-03,telegram
20484,33,2.0,2024-12-03,telegram
20485,34,5.0,2024-12-03,telegram
20486,35,4.0,2024-12-03,telegram
20487,36,5.0,2024-12-03,telegram
20488,39,11.0,2024-12-03,telegram
20489,40,3.0,2024-12-03,telegram
20490,41,2.0,2024-12-03,telegram
20491,42,1.0,2024-12-03,telegram
20492,43,3.0,2024-12-03,telegram
20493,44,8.0,2024-12-03,telegram
20494,46,1.0,2024-12-03,telegram
20495,47,7.0,2024-12-03,telegram
20496,48,5.0,2024-12-03,telegram
20497,49,9.0,2024-12-03,telegram
20498,50,4.0,2024-12-03,telegram
20499,51,4.0,2024-12-03,telegram
20500,52,5.0,2024-12-03,telegram
20501,54,7.0,2024-12-03,telegram
20502,56,1.0,2024-12-03,telegram
20503,58,6.0,2024-12-03,telegram
20504,59,6.0,2024-12-03,telegram
20505,60,5.0,2024-12-03,telegram
20506,64,6.0,2024-12-03,telegram
20507,67,3.0,2024-12-03,telegram
20508,68,5.0,2024-12-03,telegram
20509,71,3.0,2024-12-03,telegram
20510,74,12.0,2024-12-03,telegram
20511,75,27.0,2024-12-03,telegram
20512,76,5.0,2024-12-03,telegram
20513,79,9.0,2024-12-03,telegram
20514,80,7.0,2024-12-03,telegram
20515,82,1.0,2024-12-03,telegram
20516,85,3.0,2024-12-03,telegram
20517,1,3.0,2024-12-04,telegram
20518,2,7.0,2024-12-04,telegram
20519,3,4.0,2024-12-04,telegram
20520,4,3.0,2024-12-04,telegram
20521,5,4.0,2024-12-04,telegram
20522,6,2.0,2024-12-04,telegram
20523,7,18.0,2024-12-04,telegram
20524,8,4.0,2024-12-04,telegram
20525,9,2.0,2024-12-04,telegram
20526,10,4.0,2024-12-04,telegram
20527,11,24.0,2024-12-04,telegram
20528,13,8.0,2024-12-04,telegram
20529,14,6.0,2024-12-04,telegram
20530,16,3.0,2024-12-04,telegram
20531,19,3.0,2024-12-04,telegram
20532,20,3.0,2024-12-04,telegram
20533,21,25.0,2024-12-04,telegram
20534,22,29.0,2024-12-04,telegram
20535,25,1.0,2024-12-04,telegram
20536,26,2.0,2024-12-04,telegram
20537,27,8.0,2024-12-04,telegram
20538,28,1.0,2024-12-04,telegram
20539,30,6.0,2024-12-04,telegram
20540,31,2.0,2024-12-04,telegram
20541,32,9.0,2024-12-04,telegram
20542,33,8.0,2024-12-04,telegram
20543,34,6.0,2024-12-04,telegram
20544,35,6.0,2024-12-04,telegram
20545,36,6.0,2024-12-04,telegram
20546,38,7.0,2024-12-04,telegram
20547,40,1.0,2024-12-04,telegram
20548,41,6.0,2024-12-04,telegram
20549,42,5.0,2024-12-04,telegram
20550,43,3.0,2024-12-04,telegram
20551,44,1.0,2024-12-04,telegram
20552,45,2.0,2024-12-04,telegram
20553,48,18.0,2024-12-04,telegram
20554,53,6.0,2024-12-04,telegram
20555,54,12.0,2024-12-04,telegram
20556,56,12.0,2024-12-04,telegram
20557,57,1.0,2024-12-04,telegram
20558,58,5.0,2024-12-04,telegram
20559,59,5.0,2024-12-04,telegram
20560,60,1.0,2024-12-04,telegram
20561,62,5.0,2024-12-04,telegram
20562,64,14.0,2024-12-04,telegram
20563,65,1.0,2024-12-04,telegram
20564,66,2.0,2024-12-04,telegram
20565,67,7.0,2024-12-04,telegram
20566,69,2.0,2024-12-04,telegram
20567,70,1.0,2024-12-04,telegram
20568,71,5.0,2024-12-04,telegram
20569,74,18.0,2024-12-04,telegram
20570,75,1.0,2024-12-04,telegram
20571,76,4.0,2024-12-04,telegram
20572,77,2.0,2024-12-04,telegram
20573,79,5.0,2024-12-04,telegram
20574,80,4.0,2024-12-04,telegram
20575,82,2.0,2024-12-04,telegram
20576,83,2.0,2024-12-04,telegram
20577,85,3.0,2024-12-04,telegram
20578,1,6.0,2024-12-05,telegram
20579,2,4.0,2024-12-05,telegram
20580,3,7.0,2024-12-05,telegram
20581,6,6.0,2024-12-05,telegram
20582,7,7.0,2024-12-05,telegram
20583,8,4.0,2024-12-05,telegram
20584,9,5.0,2024-12-05,telegram
20585,10,3.0,2024-12-05,telegram
20586,11,1.0,2024-12-05,telegram
20587,14,1.0,2024-12-05,telegram
20588,15,6.0,2024-12-05,telegram
20589,17,1.0,2024-12-05,telegram
20590,18,5.0,2024-12-05,telegram
20591,20,3.0,2024-12-05,telegram
20592,21,7.0,2024-12-05,telegram
20593,22,1.0,2024-12-05,telegram
20594,23,1.0,2024-12-05,telegram
20595,24,3.0,2024-12-05,telegram
20596,25,2.0,2024-12-05,telegram
20597,26,3.0,2024-12-05,telegram
20598,27,6.0,2024-12-05,telegram
20599,29,6.0,2024-12-05,telegram
20600,30,3.0,2024-12-05,telegram
20601,31,2.0,2024-12-05,telegram
20602,33,2.0,2024-12-05,telegram
20603,34,8.0,2024-12-05,telegram
20604,35,4.0,2024-12-05,telegram
20605,36,5.0,2024-12-05,telegram
20606,39,16.0,2024-12-05,telegram
20607,40,7.0,2024-12-05,telegram
20608,41,3.0,2024-12-05,telegram
20609,42,3.0,2024-12-05,telegram
20610,44,2.0,2024-12-05,telegram
20611,45,5.0,2024-12-05,telegram
20612,46,3.0,2024-12-05,telegram
20613,48,6.0,2024-12-05,telegram
20614,49,1.0,2024-12-05,telegram
20615,50,2.0,2024-12-05,telegram
20616,51,6.0,2024-12-05,telegram
20617,53,10.0,2024-12-05,telegram
20618,54,6.0,2024-12-05,telegram
20619,56,1.0,2024-12-05,telegram
20620,59,4.0,2024-12-05,telegram
20621,60,8.0,2024-12-05,telegram
20622,61,3.0,2024-12-05,telegram
20623,63,9.0,2024-12-05,telegram
20624,65,13.0,2024-12-05,telegram
20625,66,6.0,2024-12-05,telegram
20626,67,6.0,2024-12-05,telegram
20627,68,4.0,2024-12-05,telegram
20628,70,3.0,2024-12-05,telegram
20629,71,8.0,2024-12-05,telegram
20630,72,3.0,2024-12-05,telegram
20631,74,1.0,2024-12-05,telegram
20632,75,4.0,2024-12-05,telegram
20633,79,1.0,2024-12-05,telegram
20634,80,5.0,2024-12-05,telegram
20635,81,6.0,2024-12-05,telegram
20636,84,2.0,2024-12-05,telegram
20637,1,4.0,2024-12-06,telegram
20638,2,5.0,2024-12-06,telegram
20639,3,4.0,2024-12-06,telegram
20640,4,10.0,2024-12-06,telegram
20641,5,3.0,2024-12-06,telegram
20642,6,3.0,2024-12-06,telegram
20643,7,1.0,2024-12-06,telegram
20644,8,5.0,2024-12-06,telegram
20645,9,6.0,2024-12-06,telegram
20646,10,7.0,2024-12-06,telegram
20647,11,3.0,2024-12-06,telegram
20648,18,6.0,2024-12-06,telegram
20649,19,6.0,2024-12-06,telegram
20650,20,6.0,2024-12-06,telegram
20651,21,10.0,2024-12-06,telegram
20652,22,1.0,2024-12-06,telegram
20653,23,4.0,2024-12-06,telegram
20654,24,6.0,2024-12-06,telegram
20655,26,6.0,2024-12-06,telegram
20656,27,8.0,2024-12-06,telegram
20657,28,4.0,2024-12-06,telegram
20658,29,2.0,2024-12-06,telegram
20659,30,3.0,2024-12-06,telegram
20660,31,3.0,2024-12-06,telegram
20661,32,4.0,2024-12-06,telegram
20662,33,2.0,2024-12-06,telegram
20663,34,5.0,2024-12-06,telegram
20664,35,5.0,2024-12-06,telegram
20665,36,3.0,2024-12-06,telegram
20666,39,7.0,2024-12-06,telegram
20667,40,4.0,2024-12-06,telegram
20668,41,7.0,2024-12-06,telegram
20669,42,12.0,2024-12-06,telegram
20670,43,7.0,2024-12-06,telegram
20671,44,4.0,2024-12-06,telegram
20672,45,4.0,2024-12-06,telegram
20673,46,14.0,2024-12-06,telegram
20674,49,8.0,2024-12-06,telegram
20675,50,5.0,2024-12-06,telegram
20676,51,7.0,2024-12-06,telegram
20677,52,2.0,2024-12-06,telegram
20678,53,5.0,2024-12-06,telegram
20679,54,11.0,2024-12-06,telegram
20680,55,11.0,2024-12-06,telegram
20681,56,4.0,2024-12-06,telegram
20682,57,6.0,2024-12-06,telegram
20683,59,5.0,2024-12-06,telegram
20684,60,3.0,2024-12-06,telegram
20685,62,5.0,2024-12-06,telegram
20686,65,4.0,2024-12-06,telegram
20687,66,4.0,2024-12-06,telegram
20688,67,4.0,2024-12-06,telegram
20689,68,8.0,2024-12-06,telegram
20690,71,1.0,2024-12-06,telegram
20691,73,2.0,2024-12-06,telegram
20692,74,7.0,2024-12-06,telegram
20693,75,3.0,2024-12-06,telegram
20694,77,5.0,2024-12-06,telegram
20695,79,6.0,2024-12-06,telegram
20696,80,3.0,2024-12-06,telegram
20697,83,1.0,2024-12-06,telegram
20698,84,4.0,2024-12-06,telegram
20699,85,1.0,2024-12-06,telegram
20700,1,1.0,2024-12-07,telegram
20701,2,3.0,2024-12-07,telegram
20702,3,5.0,2024-12-07,telegram
20703,5,3.0,2024-12-07,telegram
20704,6,3.0,2024-12-07,telegram
20705,7,32.0,2024-12-07,telegram
20706,8,1.0,2024-12-07,telegram
20707,9,19.0,2024-12-07,telegram
20708,10,3.0,2024-12-07,telegram
20709,11,5.0,2024-12-07,telegram
20710,18,2.0,2024-12-07,telegram
20711,19,4.0,2024-12-07,telegram
20712,20,4.0,2024-12-07,telegram
20713,21,6.0,2024-12-07,telegram
20714,23,3.0,2024-12-07,telegram
20715,24,2.0,2024-12-07,telegram
20716,26,7.0,2024-12-07,telegram
20717,27,3.0,2024-12-07,telegram
20718,28,8.0,2024-12-07,telegram
20719,29,4.0,2024-12-07,telegram
20720,31,4.0,2024-12-07,telegram
20721,32,5.0,2024-12-07,telegram
20722,33,8.0,2024-12-07,telegram
20723,34,9.0,2024-12-07,telegram
20724,35,8.0,2024-12-07,telegram
20725,36,2.0,2024-12-07,telegram
20726,39,6.0,2024-12-07,telegram
20727,40,6.0,2024-12-07,telegram
20728,41,7.0,2024-12-07,telegram
20729,42,14.0,2024-12-07,telegram
20730,43,6.0,2024-12-07,telegram
20731,44,4.0,2024-12-07,telegram
20732,45,4.0,2024-12-07,telegram
20733,46,3.0,2024-12-07,telegram
20734,48,20.0,2024-12-07,telegram
20735,49,10.0,2024-12-07,telegram
20736,50,4.0,2024-12-07,telegram
20737,51,6.0,2024-12-07,telegram
20738,53,6.0,2024-12-07,telegram
20739,54,5.0,2024-12-07,telegram
20740,56,4.0,2024-12-07,telegram
20741,59,10.0,2024-12-07,telegram
20742,60,2.0,2024-12-07,telegram
20743,62,3.0,2024-12-07,telegram
20744,67,5.0,2024-12-07,telegram
20745,68,5.0,2024-12-07,telegram
20746,70,1.0,2024-12-07,telegram
20747,71,1.0,2024-12-07,telegram
20748,75,8.0,2024-12-07,telegram
20749,79,5.0,2024-12-07,telegram
20750,80,24.0,2024-12-07,telegram
20751,82,1.0,2024-12-07,telegram
20752,2,3.0,2024-12-08,telegram
20753,3,4.0,2024-12-08,telegram
20754,4,3.0,2024-12-08,telegram
20755,5,1.0,2024-12-08,telegram
20756,6,4.0,2024-12-08,telegram
20757,7,1.0,2024-12-08,telegram
20758,8,4.0,2024-12-08,telegram
20759,9,3.0,2024-12-08,telegram
20760,10,7.0,2024-12-08,telegram
20761,11,11.0,2024-12-08,telegram
20762,12,3.0,2024-12-08,telegram
20763,15,4.0,2024-12-08,telegram
20764,18,8.0,2024-12-08,telegram
20765,19,10.0,2024-12-08,telegram
20766,20,2.0,2024-12-08,telegram
20767,21,1.0,2024-12-08,telegram
20768,22,15.0,2024-12-08,telegram
20769,25,6.0,2024-12-08,telegram
20770,26,1.0,2024-12-08,telegram
20771,27,4.0,2024-12-08,telegram
20772,28,3.0,2024-12-08,telegram
20773,29,7.0,2024-12-08,telegram
20774,30,4.0,2024-12-08,telegram
20775,31,8.0,2024-12-08,telegram
20776,32,6.0,2024-12-08,telegram
20777,33,1.0,2024-12-08,telegram
20778,34,3.0,2024-12-08,telegram
20779,35,8.0,2024-12-08,telegram
20780,38,5.0,2024-12-08,telegram
20781,39,9.0,2024-12-08,telegram
20782,40,1.0,2024-12-08,telegram
20783,41,3.0,2024-12-08,telegram
20784,42,5.0,2024-12-08,telegram
20785,43,2.0,2024-12-08,telegram
20786,44,4.0,2024-12-08,telegram
20787,46,5.0,2024-12-08,telegram
20788,48,1.0,2024-12-08,telegram
20789,49,8.0,2024-12-08,telegram
20790,51,11.0,2024-12-08,telegram
20791,53,10.0,2024-12-08,telegram
20792,54,4.0,2024-12-08,telegram
20793,55,4.0,2024-12-08,telegram
20794,56,6.0,2024-12-08,telegram
20795,57,3.0,2024-12-08,telegram
20796,58,4.0,2024-12-08,telegram
20797,59,6.0,2024-12-08,telegram
